起报时间,预报时间,实际功率 (MW),FusionModel预测功率 (MW)
2019-02-25,2019-02-27 00:45:00,0.460547,0.92442435
2019-02-25,2019-02-27 01:00:00,0.537891,1.093691
2019-02-25,2019-02-27 01:15:00,0.6574220000000001,1.2860961
2019-02-25,2019-02-27 01:30:00,0.8578129999999999,1.4745924
2019-02-25,2019-02-27 01:45:00,1.058203,1.628827
2019-02-25,2019-02-27 02:00:00,1.6523439999999998,1.8291543
2019-02-25,2019-02-27 02:15:00,1.620703,1.9553003
2019-02-25,2019-02-27 02:30:00,2.133984,2.1015122
2019-02-25,2019-02-27 02:45:00,2.172656,2.2157652
2019-02-25,2019-02-26 03:15:00,1.388672,2.6105986
2019-02-25,2019-02-26 03:30:00,1.7015619999999998,2.651001
2019-02-25,2019-02-26 03:45:00,1.771875,2.7017233
2019-02-25,2019-02-26 04:00:00,1.986328,2.7180765
2019-02-25,2019-02-26 04:15:00,1.655859,2.7323809
2019-02-25,2019-02-26 04:30:00,1.884375,2.7147548
2019-02-25,2019-02-26 04:45:00,1.771875,2.6912503
2019-02-25,2019-02-26 05:00:00,2.130469,2.6460314
2019-02-25,2019-02-26 05:15:00,1.905469,2.5695553
2019-02-25,2019-02-26 05:30:00,1.708594,2.52633
2019-02-25,2019-02-26 05:45:00,1.490625,2.417662
2019-02-25,2019-02-26 06:00:00,1.571484,2.3151324
2019-02-25,2019-02-26 06:15:00,1.669922,2.192947
2019-02-25,2019-02-26 06:30:00,1.525781,2.0530477
2019-02-25,2019-02-26 06:45:00,1.564453,1.8843806
2019-02-25,2019-02-26 07:00:00,1.342969,1.7469605
2019-02-25,2019-02-26 07:15:00,1.353516,1.6024349
2019-02-25,2019-02-26 07:30:00,1.2375,1.4418752
2019-02-25,2019-02-26 07:45:00,0.980859,1.2331216
2019-02-25,2019-02-26 08:00:00,0.931641,1.017725
2019-02-25,2019-02-26 08:15:00,0.914062,0.8550555
2019-02-25,2019-02-26 08:30:00,0.675,0.6837854
2019-02-25,2019-02-26 08:45:00,0.537891,0.51965153
2019-02-25,2019-02-26 09:00:00,0.407813,0.42315012
2019-02-25,2019-02-26 09:15:00,0.2953119999999999,0.28406632
2019-02-25,2019-02-26 09:30:00,0.151172,0.17058837
2019-02-25,2019-02-26 09:45:00,0.045703,0.10110533
2019-02-25,2019-02-26 10:00:00,0.0,0.04795222
2019-02-25,2019-02-26 10:15:00,0.0,0.0027831197
2019-02-25,2019-02-26 10:30:00,0.0,-0.03506045
2019-02-25,2019-02-26 10:45:00,0.0,-0.035946727
2019-02-25,2019-02-26 11:00:00,0.0,-0.027655676
2019-02-25,2019-02-26 11:15:00,0.0,-0.01688005
2019-02-25,2019-02-26 11:30:00,0.0,0.009886809
2019-02-25,2019-02-26 11:45:00,0.0,-0.0013006479
2019-02-25,2019-02-26 12:00:00,0.0,0.031315435
2019-02-25,2019-02-26 12:15:00,0.0,0.031453364
2019-02-25,2019-02-26 12:30:00,0.0,0.059759457
2019-02-25,2019-02-26 12:45:00,0.0,0.053018264
2019-02-25,2019-02-26 13:00:00,0.0,0.052533466
2019-02-25,2019-02-26 13:15:00,0.0,0.046411015
2019-02-25,2019-02-26 13:30:00,0.0,0.038332164
2019-02-25,2019-02-26 13:45:00,0.0,0.039245013
2019-02-25,2019-02-26 14:00:00,0.0,0.029611558
2019-02-25,2019-02-26 14:15:00,0.0,0.032147177
2019-02-25,2019-02-26 14:30:00,0.0,0.027884208
2019-02-25,2019-02-26 14:45:00,0.0,0.015205037
2019-02-25,2019-02-26 15:00:00,0.0,0.015064241
2019-02-25,2019-02-26 15:15:00,0.0,0.010159321
2019-02-25,2019-02-26 15:30:00,0.0,0.013929971
2019-02-25,2019-02-26 15:45:00,0.0,0.012318276
2019-02-25,2019-02-26 16:00:00,0.0,0.018405307
2019-02-25,2019-02-26 16:15:00,0.0,0.013371818
2019-02-25,2019-02-26 16:30:00,0.0,0.014087882
2019-02-25,2019-02-26 16:45:00,0.0,0.0015122443
2019-02-25,2019-02-26 17:00:00,0.0,0.0004836172
2019-02-25,2019-02-26 17:15:00,0.0,0.003888294
2019-02-25,2019-02-26 17:30:00,0.0,-0.007555887
2019-02-25,2019-02-26 17:45:00,0.0,-0.017421037
2019-02-25,2019-02-26 18:00:00,0.0,-0.025624335
2019-02-25,2019-02-26 18:15:00,0.0,-0.017787352
2019-02-25,2019-02-26 18:30:00,0.0,-0.026602238
2019-02-25,2019-02-26 18:45:00,0.0,-0.026535943
2019-02-25,2019-02-26 19:00:00,0.0,-0.042065635
2019-02-25,2019-02-26 19:15:00,0.0,-0.038410977
2019-02-25,2019-02-26 19:30:00,0.0,-0.05333823
2019-02-25,2019-02-26 19:45:00,0.0,-0.042290196
2019-02-25,2019-02-26 20:00:00,0.0,-0.038097456
2019-02-25,2019-02-26 20:15:00,0.0,-0.02631282
2019-02-25,2019-02-26 20:30:00,0.0,-0.0053505152
2019-02-25,2019-02-26 20:45:00,0.0,-0.022296064
2019-02-25,2019-02-26 21:00:00,0.0,-0.01858671
2019-02-25,2019-02-26 21:15:00,0.0,-0.030492049
2019-02-25,2019-02-26 21:30:00,0.0,-0.027077397
2019-02-25,2019-02-26 21:45:00,0.0,-0.023999058
2019-02-25,2019-02-26 22:00:00,0.0,-0.036294468
2019-02-25,2019-02-26 22:15:00,0.0,-0.017502697
2019-02-25,2019-02-26 22:30:00,0.0,0.0036854818
2019-02-25,2019-02-26 22:45:00,0.0,0.030682143
2019-02-25,2019-02-26 23:00:00,0.0,0.062101517
2019-02-25,2019-02-26 23:15:00,0.0,0.12412149
2019-02-25,2019-02-26 23:30:00,0.123047,0.19199933
2019-02-25,2019-02-26 23:45:00,0.2074219999999999,0.27731892
2019-02-25,2019-02-27 00:00:00,0.253125,0.42592806
2019-02-25,2019-02-27 00:15:00,0.467578,0.5477968
2019-02-25,2019-02-27 00:30:00,0.689062,0.71784276
2019-02-25,2019-02-27 00:45:00,0.460547,0.8815737
2019-02-25,2019-02-27 01:00:00,0.537891,1.065867
2019-02-25,2019-02-27 01:15:00,0.6574220000000001,1.2340823
2019-02-25,2019-02-27 01:30:00,0.8578129999999999,1.4259499
2019-02-25,2019-02-27 01:45:00,1.058203,1.6110559
2019-02-25,2019-02-27 02:00:00,1.6523439999999998,1.7559047
2019-02-25,2019-02-27 02:15:00,1.620703,1.9521197
2019-02-25,2019-02-27 02:30:00,2.133984,2.0679064
2019-02-25,2019-02-27 02:45:00,2.172656,2.207148
2019-02-25,2019-02-27 03:00:00,2.475,2.3122973
2019-02-25,2019-02-26 03:30:00,1.7015619999999998,2.7430265
2019-02-25,2019-02-26 03:45:00,1.771875,2.7591407
2019-02-25,2019-02-26 04:00:00,1.986328,2.7959206
2019-02-25,2019-02-26 04:15:00,1.655859,2.7879918
2019-02-25,2019-02-26 04:30:00,1.884375,2.7869935
2019-02-25,2019-02-26 04:45:00,1.771875,2.7504196
2019-02-25,2019-02-26 05:00:00,2.130469,2.7071671
2019-02-25,2019-02-26 05:15:00,1.905469,2.649374
2019-02-25,2019-02-26 05:30:00,1.708594,2.5539463
2019-02-25,2019-02-26 05:45:00,1.490625,2.4916952
2019-02-25,2019-02-26 06:00:00,1.571484,2.3646324
2019-02-25,2019-02-26 06:15:00,1.669922,2.2464046
2019-02-25,2019-02-26 06:30:00,1.525781,2.1078198
2019-02-25,2019-02-26 06:45:00,1.564453,1.9480873
2019-02-25,2019-02-26 07:00:00,1.342969,1.7687918
2019-02-25,2019-02-26 07:15:00,1.353516,1.6147331
2019-02-25,2019-02-26 07:30:00,1.2375,1.4616523
2019-02-25,2019-02-26 07:45:00,0.980859,1.2963237
2019-02-25,2019-02-26 08:00:00,0.931641,1.0869404
2019-02-25,2019-02-26 08:15:00,0.914062,0.8703986
2019-02-25,2019-02-26 08:30:00,0.675,0.719458
2019-02-25,2019-02-26 08:45:00,0.537891,0.5541544
2019-02-25,2019-02-26 09:00:00,0.407813,0.40793562
2019-02-25,2019-02-26 09:15:00,0.2953119999999999,0.32544404
2019-02-25,2019-02-26 09:30:00,0.151172,0.19941464
2019-02-25,2019-02-26 09:45:00,0.045703,0.10040557
2019-02-25,2019-02-26 10:00:00,0.0,0.047160946
2019-02-25,2019-02-26 10:15:00,0.0,0.011954054
2019-02-25,2019-02-26 10:30:00,0.0,-0.027795376
2019-02-25,2019-02-26 10:45:00,0.0,-0.054907694
2019-02-25,2019-02-26 11:00:00,0.0,-0.052154344
2019-02-25,2019-02-26 11:15:00,0.0,-0.041899044
2019-02-25,2019-02-26 11:30:00,0.0,-0.030124024
2019-02-25,2019-02-26 11:45:00,0.0,0.0005240217
2019-02-25,2019-02-26 12:00:00,0.0,-0.009011388
2019-02-25,2019-02-26 12:15:00,0.0,0.019984514
2019-02-25,2019-02-26 12:30:00,0.0,0.020043265
2019-02-25,2019-02-26 12:45:00,0.0,0.04667989
2019-02-25,2019-02-26 13:00:00,0.0,0.039819278
2019-02-25,2019-02-26 13:15:00,0.0,0.04048719
2019-02-25,2019-02-26 13:30:00,0.0,0.037419833
2019-02-25,2019-02-26 13:45:00,0.0,0.02617252
2019-02-25,2019-02-26 14:00:00,0.0,0.024786107
2019-02-25,2019-02-26 14:15:00,0.0,0.02122062
2019-02-25,2019-02-26 14:30:00,0.0,0.024133738
2019-02-25,2019-02-26 14:45:00,0.0,0.012759
2019-02-25,2019-02-26 15:00:00,0.0,0.0040177405
2019-02-25,2019-02-26 15:15:00,0.0,0.0080520585
2019-02-25,2019-02-26 15:30:00,0.0,0.0031315312
2019-02-25,2019-02-26 15:45:00,0.0,0.007609684
2019-02-25,2019-02-26 16:00:00,0.0,0.0028906353
2019-02-25,2019-02-26 16:15:00,0.0,0.0110138655
2019-02-25,2019-02-26 16:30:00,0.0,0.0038290173
2019-02-25,2019-02-26 16:45:00,0.0,0.008429237
2019-02-25,2019-02-26 17:00:00,0.0,-0.0045722947
2019-02-25,2019-02-26 17:15:00,0.0,-0.002218634
2019-02-25,2019-02-26 17:30:00,0.0,0.0035540164
2019-02-25,2019-02-26 17:45:00,0.0,-0.0042906925
2019-02-25,2019-02-26 18:00:00,0.0,-0.01481697
2019-02-25,2019-02-26 18:15:00,0.0,-0.014975905
2019-02-25,2019-02-26 18:30:00,0.0,-0.0006509423
2019-02-25,2019-02-26 18:45:00,0.0,-0.010739163
2019-02-25,2019-02-26 19:00:00,0.0,-0.009382531
2019-02-25,2019-02-26 19:15:00,0.0,-0.02264604
2019-02-25,2019-02-26 19:30:00,0.0,-0.024159312
2019-02-25,2019-02-26 19:45:00,0.0,-0.037497014
2019-02-25,2019-02-26 20:00:00,0.0,-0.031625614
2019-02-25,2019-02-26 20:15:00,0.0,-0.031647176
2019-02-25,2019-02-26 20:30:00,0.0,-0.02720178
2019-02-25,2019-02-26 20:45:00,0.0,-0.0075619817
2019-02-25,2019-02-26 21:00:00,0.0,-0.02797003
2019-02-25,2019-02-26 21:15:00,0.0,-0.027775474
2019-02-25,2019-02-26 21:30:00,0.0,-0.041400015
2019-02-25,2019-02-26 21:45:00,0.0,-0.030728528
2019-02-25,2019-02-26 22:00:00,0.0,-0.019043505
2019-02-25,2019-02-26 22:15:00,0.0,-0.024003781
2019-02-25,2019-02-26 22:30:00,0.0,0.012492167
2019-02-25,2019-02-26 22:45:00,0.0,0.05836675
2019-02-25,2019-02-26 23:00:00,0.0,0.1043168
2019-02-25,2019-02-26 23:15:00,0.0,0.1641223
2019-02-25,2019-02-26 23:30:00,0.123047,0.2502378
2019-02-25,2019-02-26 23:45:00,0.2074219999999999,0.3443472
2019-02-25,2019-02-27 00:00:00,0.253125,0.4551187
2019-02-25,2019-02-27 00:15:00,0.467578,0.62481034
2019-02-25,2019-02-27 00:30:00,0.689062,0.76833093
2019-02-25,2019-02-27 00:45:00,0.460547,0.9523084
2019-02-25,2019-02-27 01:00:00,0.537891,1.1264971
2019-02-25,2019-02-27 01:15:00,0.6574220000000001,1.3172749
2019-02-25,2019-02-27 01:30:00,0.8578129999999999,1.4880753
2019-02-25,2019-02-27 01:45:00,1.058203,1.6769986
2019-02-25,2019-02-27 02:00:00,1.6523439999999998,1.8497269
2019-02-25,2019-02-27 02:15:00,1.620703,1.9856933
2019-02-25,2019-02-27 02:30:00,2.133984,2.162078
2019-02-25,2019-02-27 02:45:00,2.172656,2.2627604
2019-02-25,2019-02-27 03:00:00,2.475,2.3850327
2019-02-25,2019-02-27 03:15:00,2.671875,2.4738708
2019-02-25,2019-02-26 03:45:00,1.771875,2.7929492
2019-02-25,2019-02-26 04:00:00,1.986328,2.7935243
2019-02-25,2019-02-26 04:15:00,1.655859,2.8275757
2019-02-25,2019-02-26 04:30:00,1.884375,2.8029842
2019-02-25,2019-02-26 04:45:00,1.771875,2.7903228
2019-02-25,2019-02-26 05:00:00,2.130469,2.7445014
2019-02-25,2019-02-26 05:15:00,1.905469,2.6780472
2019-02-25,2019-02-26 05:30:00,1.708594,2.6099567
2019-02-25,2019-02-26 05:45:00,1.490625,2.4914064
2019-02-25,2019-02-26 06:00:00,1.571484,2.4145405
2019-02-25,2019-02-26 06:15:00,1.669922,2.2638817
2019-02-25,2019-02-26 06:30:00,1.525781,2.1267276
2019-02-25,2019-02-26 06:45:00,1.564453,1.9650728
2019-02-25,2019-02-26 07:00:00,1.342969,1.784743
2019-02-25,2019-02-26 07:15:00,1.353516,1.5893828
2019-02-25,2019-02-26 07:30:00,1.2375,1.4174514
2019-02-25,2019-02-26 07:45:00,0.980859,1.2562294
2019-02-25,2019-02-26 08:00:00,0.931641,1.0843686
2019-02-25,2019-02-26 08:15:00,0.914062,0.87691665
2019-02-25,2019-02-26 08:30:00,0.675,0.6631092
2019-02-25,2019-02-26 08:45:00,0.537891,0.5286335
2019-02-25,2019-02-26 09:00:00,0.407813,0.38118798
2019-02-25,2019-02-26 09:15:00,0.2953119999999999,0.25982395
2019-02-25,2019-02-26 09:30:00,0.151172,0.19956484
2019-02-25,2019-02-26 09:45:00,0.045703,0.096085936
2019-02-25,2019-02-26 10:00:00,0.0,0.024921436
2019-02-25,2019-02-26 10:15:00,0.0,-0.0073821843
2019-02-25,2019-02-26 10:30:00,0.0,-0.015285961
2019-02-25,2019-02-26 10:45:00,0.0,-0.044266626
2019-02-25,2019-02-26 11:00:00,0.0,-0.055220738
2019-02-25,2019-02-26 11:15:00,0.0,-0.04982685
2019-02-25,2019-02-26 11:30:00,0.0,-0.037072115
2019-02-25,2019-02-26 11:45:00,0.0,-0.022578746
2019-02-25,2019-02-26 12:00:00,0.0,0.014154226
2019-02-25,2019-02-26 12:15:00,0.0,0.004261531
2019-02-25,2019-02-26 12:30:00,0.0,0.025122471
2019-02-25,2019-02-26 12:45:00,0.0,0.027198218
2019-02-25,2019-02-26 13:00:00,0.0,0.047957204
2019-02-25,2019-02-26 13:15:00,0.0,0.03871508
2019-02-25,2019-02-26 13:30:00,0.0,0.04120233
2019-02-25,2019-02-26 13:45:00,0.0,0.036394056
2019-02-25,2019-02-26 14:00:00,0.0,0.023503885
2019-02-25,2019-02-26 14:15:00,0.0,0.02353882
2019-02-25,2019-02-26 14:30:00,0.0,0.017148398
2019-02-25,2019-02-26 14:45:00,0.0,0.022913512
2019-02-25,2019-02-26 15:00:00,0.0,0.0061022043
2019-02-25,2019-02-26 15:15:00,0.0,0.0008084029
2019-02-25,2019-02-26 15:30:00,0.0,0.006583728
2019-02-25,2019-02-26 15:45:00,0.0,0.0061310977
2019-02-25,2019-02-26 16:00:00,0.0,0.008350432
2019-02-25,2019-02-26 16:15:00,0.0,0.0088210665
2019-02-25,2019-02-26 16:30:00,0.0,0.019340858
2019-02-25,2019-02-26 16:45:00,0.0,0.011128992
2019-02-25,2019-02-26 17:00:00,0.0,0.017939236
2019-02-25,2019-02-26 17:15:00,0.0,0.007833995
2019-02-25,2019-02-26 17:30:00,0.0,0.012650669
2019-02-25,2019-02-26 17:45:00,0.0,0.020625412
2019-02-25,2019-02-26 18:00:00,0.0,0.008847043
2019-02-25,2019-02-26 18:15:00,0.0,-0.0063001066
2019-02-25,2019-02-26 18:30:00,0.0,0.00079502165
2019-02-25,2019-02-26 18:45:00,0.0,0.013815001
2019-02-25,2019-02-26 19:00:00,0.0,-0.0003465861
2019-02-25,2019-02-26 19:15:00,0.0,-0.0043805093
2019-02-25,2019-02-26 19:30:00,0.0,-0.017072074
2019-02-25,2019-02-26 19:45:00,0.0,-0.021839261
2019-02-25,2019-02-26 20:00:00,0.0,-0.041783944
2019-02-25,2019-02-26 20:15:00,0.0,-0.036379486
2019-02-25,2019-02-26 20:30:00,0.0,-0.04556255
2019-02-25,2019-02-26 20:45:00,0.0,-0.04068569
2019-02-25,2019-02-26 21:00:00,0.0,-0.025493123
2019-02-25,2019-02-26 21:15:00,0.0,-0.047648437
2019-02-25,2019-02-26 21:30:00,0.0,-0.045219555
2019-02-25,2019-02-26 21:45:00,0.0,-0.06713088
2019-02-25,2019-02-26 22:00:00,0.0,-0.048599593
2019-02-25,2019-02-26 22:15:00,0.0,-0.030669019
2019-02-25,2019-02-26 22:30:00,0.0,-0.037378408
2019-02-25,2019-02-26 22:45:00,0.0,0.004523555
2019-02-25,2019-02-26 23:00:00,0.0,0.063485056
2019-02-25,2019-02-26 23:15:00,0.0,0.11045316
2019-02-25,2019-02-26 23:30:00,0.123047,0.1863135
2019-02-25,2019-02-26 23:45:00,0.2074219999999999,0.28102824
2019-02-25,2019-02-27 00:00:00,0.253125,0.38893113
2019-02-25,2019-02-27 00:15:00,0.467578,0.51603305
2019-02-25,2019-02-27 00:30:00,0.689062,0.6958825
2019-02-25,2019-02-27 00:45:00,0.460547,0.84742576
2019-02-25,2019-02-27 01:00:00,0.537891,1.038979
2019-02-25,2019-02-27 01:15:00,0.6574220000000001,1.2196057
2019-02-25,2019-02-27 01:30:00,0.8578129999999999,1.4123368
2019-02-25,2019-02-27 01:45:00,1.058203,1.5891904
2019-02-25,2019-02-27 02:00:00,1.6523439999999998,1.7739335
2019-02-25,2019-02-27 02:15:00,1.620703,1.9373937
2019-02-25,2019-02-27 02:30:00,2.133984,2.0722437
2019-02-25,2019-02-27 02:45:00,2.172656,2.2375996
2019-02-25,2019-02-27 03:00:00,2.475,2.330586
2019-02-25,2019-02-27 03:15:00,2.671875,2.4436746
2019-02-25,2019-02-27 03:30:00,2.390625,2.5267632
2019-02-25,2019-02-26 04:00:00,1.986328,2.8456
2019-02-25,2019-02-26 04:15:00,1.655859,2.8254602
2019-02-25,2019-02-26 04:30:00,1.884375,2.8463101
2019-02-25,2019-02-26 04:45:00,1.771875,2.7995012
2019-02-25,2019-02-26 05:00:00,2.130469,2.7665434
2019-02-25,2019-02-26 05:15:00,1.905469,2.7027943
2019-02-25,2019-02-26 05:30:00,1.708594,2.6115456
2019-02-25,2019-02-26 05:45:00,1.490625,2.5288208
2019-02-25,2019-02-26 06:00:00,1.571484,2.392398
2019-02-25,2019-02-26 06:15:00,1.669922,2.3004882
2019-02-25,2019-02-26 06:30:00,1.525781,2.1299746
2019-02-25,2019-02-26 06:45:00,1.564453,1.978295
2019-02-25,2019-02-26 07:00:00,1.342969,1.8077708
2019-02-25,2019-02-26 07:15:00,1.353516,1.6157358
2019-02-25,2019-02-26 07:30:00,1.2375,1.4117986
2019-02-25,2019-02-26 07:45:00,0.980859,1.2375168
2019-02-25,2019-02-26 08:00:00,0.931641,1.0753906
2019-02-25,2019-02-26 08:15:00,0.914062,0.91125345
2019-02-25,2019-02-26 08:30:00,0.675,0.71520656
2019-02-25,2019-02-26 08:45:00,0.537891,0.5135195
2019-02-25,2019-02-26 09:00:00,0.407813,0.3993019
2019-02-25,2019-02-26 09:15:00,0.2953119999999999,0.2741988
2019-02-25,2019-02-26 09:30:00,0.151172,0.1764946
2019-02-25,2019-02-26 09:45:00,0.045703,0.13630812
2019-02-25,2019-02-26 10:00:00,0.0,0.04982981
2019-02-25,2019-02-26 10:15:00,0.0,0.0016492456
2019-02-25,2019-02-26 10:30:00,0.0,-0.017189808
2019-02-25,2019-02-26 10:45:00,0.0,-0.0056267083
2019-02-25,2019-02-26 11:00:00,0.0,-0.027628051
2019-02-25,2019-02-26 11:15:00,0.0,-0.031276137
2019-02-25,2019-02-26 11:30:00,0.0,-0.02510994
2019-02-25,2019-02-26 11:45:00,0.0,-0.015948772
2019-02-25,2019-02-26 12:00:00,0.0,-0.0032444894
2019-02-25,2019-02-26 12:15:00,0.0,0.030808195
2019-02-25,2019-02-26 12:30:00,0.0,0.017749675
2019-02-25,2019-02-26 12:45:00,0.0,0.029768392
2019-02-25,2019-02-26 13:00:00,0.0,0.030997671
2019-02-25,2019-02-26 13:15:00,0.0,0.04508276
2019-02-25,2019-02-26 13:30:00,0.0,0.037543155
2019-02-25,2019-02-26 13:45:00,0.0,0.040882327
2019-02-25,2019-02-26 14:00:00,0.0,0.030647034
2019-02-25,2019-02-26 14:15:00,0.0,0.018626913
2019-02-25,2019-02-26 14:30:00,0.0,0.01792153
2019-02-25,2019-02-26 14:45:00,0.0,0.013265558
2019-02-25,2019-02-26 15:00:00,0.0,0.019922316
2019-02-25,2019-02-26 15:15:00,0.0,0.0009550378
2019-02-25,2019-02-26 15:30:00,0.0,-0.0032299533
2019-02-25,2019-02-26 15:45:00,0.0,0.001042638
2019-02-25,2019-02-26 16:00:00,0.0,0.0028377697
2019-02-25,2019-02-26 16:15:00,0.0,0.0039167926
2019-02-25,2019-02-26 16:30:00,0.0,0.008029256
2019-02-25,2019-02-26 16:45:00,0.0,0.018967152
2019-02-25,2019-02-26 17:00:00,0.0,0.0058407485
2019-02-25,2019-02-26 17:15:00,0.0,0.014767274
2019-02-25,2019-02-26 17:30:00,0.0,0.0073769614
2019-02-25,2019-02-26 17:45:00,0.0,0.015246794
2019-02-25,2019-02-26 18:00:00,0.0,0.02256155
2019-02-25,2019-02-26 18:15:00,0.0,0.013188526
2019-02-25,2019-02-26 18:30:00,0.0,-0.0027714968
2019-02-25,2019-02-26 18:45:00,0.0,0.008920744
2019-02-25,2019-02-26 19:00:00,0.0,0.023564808
2019-02-25,2019-02-26 19:15:00,0.0,0.010155812
2019-02-25,2019-02-26 19:30:00,0.0,0.0037598312
2019-02-25,2019-02-26 19:45:00,0.0,-0.0027229488
2019-02-25,2019-02-26 20:00:00,0.0,-0.015441075
2019-02-25,2019-02-26 20:15:00,0.0,-0.034498915
2019-02-25,2019-02-26 20:30:00,0.0,-0.029646069
2019-02-25,2019-02-26 20:45:00,0.0,-0.04860109
2019-02-25,2019-02-26 21:00:00,0.0,-0.045746796
2019-02-25,2019-02-26 21:15:00,0.0,-0.036149405
2019-02-25,2019-02-26 21:30:00,0.0,-0.049869232
2019-02-25,2019-02-26 21:45:00,0.0,-0.049040474
2019-02-25,2019-02-26 22:00:00,0.0,-0.06913571
2019-02-25,2019-02-26 22:15:00,0.0,-0.040900283
2019-02-25,2019-02-26 22:30:00,0.0,-0.015544035
2019-02-25,2019-02-26 22:45:00,0.0,-0.010173373
2019-02-25,2019-02-26 23:00:00,0.0,0.04678463
2019-02-25,2019-02-26 23:15:00,0.0,0.12632361
2019-02-25,2019-02-26 23:30:00,0.123047,0.19269069
2019-02-25,2019-02-26 23:45:00,0.2074219999999999,0.2926538
2019-02-25,2019-02-27 00:00:00,0.253125,0.40292326
2019-02-25,2019-02-27 00:15:00,0.467578,0.5358044
2019-02-25,2019-02-27 00:30:00,0.689062,0.6800559
2019-02-25,2019-02-27 00:45:00,0.460547,0.8778741
2019-02-25,2019-02-27 01:00:00,0.537891,1.0407187
2019-02-25,2019-02-27 01:15:00,0.6574220000000001,1.2373731
2019-02-25,2019-02-27 01:30:00,0.8578129999999999,1.4202307
2019-02-25,2019-02-27 01:45:00,1.058203,1.6098832
2019-02-25,2019-02-27 02:00:00,1.6523439999999998,1.7852263
2019-02-25,2019-02-27 02:15:00,1.620703,1.9576771
2019-02-25,2019-02-27 02:30:00,2.133984,2.1060412
2019-02-25,2019-02-27 02:45:00,2.172656,2.2277772
2019-02-25,2019-02-27 03:00:00,2.475,2.3733919
2019-02-25,2019-02-27 03:15:00,2.671875,2.4475026
2019-02-25,2019-02-27 03:30:00,2.390625,2.540799
2019-02-25,2019-02-27 03:45:00,2.594531,2.607518
2019-02-25,2019-02-26 04:15:00,1.655859,2.8566968
2019-02-25,2019-02-26 04:30:00,1.884375,2.8035328
2019-02-25,2019-02-26 04:45:00,1.771875,2.8013017
2019-02-25,2019-02-26 05:00:00,2.130469,2.7281497
2019-02-25,2019-02-26 05:15:00,1.905469,2.675726
2019-02-25,2019-02-26 05:30:00,1.708594,2.5910218
2019-02-25,2019-02-26 05:45:00,1.490625,2.4835541
2019-02-25,2019-02-26 06:00:00,1.571484,2.3937016
2019-02-25,2019-02-26 06:15:00,1.669922,2.251605
2019-02-25,2019-02-26 06:30:00,1.525781,2.1513584
2019-02-25,2019-02-26 06:45:00,1.564453,1.97675
2019-02-25,2019-02-26 07:00:00,1.342969,1.8240782
2019-02-25,2019-02-26 07:15:00,1.353516,1.6599
2019-02-25,2019-02-26 07:30:00,1.2375,1.4684622
2019-02-25,2019-02-26 07:45:00,0.980859,1.2720107
2019-02-25,2019-02-26 08:00:00,0.931641,1.1040286
2019-02-25,2019-02-26 08:15:00,0.914062,0.94702375
2019-02-25,2019-02-26 08:30:00,0.675,0.79705095
2019-02-25,2019-02-26 08:45:00,0.537891,0.61899465
2019-02-25,2019-02-26 09:00:00,0.407813,0.42875266
2019-02-25,2019-02-26 09:15:00,0.2953119999999999,0.3327514
2019-02-25,2019-02-26 09:30:00,0.151172,0.21931574
2019-02-25,2019-02-26 09:45:00,0.045703,0.13581482
2019-02-25,2019-02-26 10:00:00,0.0,0.10640397
2019-02-25,2019-02-26 10:15:00,0.0,0.03003522
2019-02-25,2019-02-26 10:30:00,0.0,-0.007177159
2019-02-25,2019-02-26 10:45:00,0.0,-0.020532563
2019-02-25,2019-02-26 11:00:00,0.0,0.00054649264
2019-02-25,2019-02-26 11:15:00,0.0,-0.020502297
2019-02-25,2019-02-26 11:30:00,0.0,-0.021178551
2019-02-25,2019-02-26 11:45:00,0.0,-0.013931816
2019-02-25,2019-02-26 12:00:00,0.0,-0.01186498
2019-02-25,2019-02-26 12:15:00,0.0,-0.0022355467
2019-02-25,2019-02-26 12:30:00,0.0,0.029124185
2019-02-25,2019-02-26 12:45:00,0.0,0.017200265
2019-02-25,2019-02-26 13:00:00,0.0,0.02409489
2019-02-25,2019-02-26 13:15:00,0.0,0.024591323
2019-02-25,2019-02-26 13:30:00,0.0,0.036609102
2019-02-25,2019-02-26 13:45:00,0.0,0.03206724
2019-02-25,2019-02-26 14:00:00,0.0,0.034926668
2019-02-25,2019-02-26 14:15:00,0.0,0.02600212
2019-02-25,2019-02-26 14:30:00,0.0,0.0148737095
2019-02-25,2019-02-26 14:45:00,0.0,0.012180783
2019-02-25,2019-02-26 15:00:00,0.0,0.014796823
2019-02-25,2019-02-26 15:15:00,0.0,0.019317605
2019-02-25,2019-02-26 15:30:00,0.0,-0.0008077696
2019-02-25,2019-02-26 15:45:00,0.0,-0.0027847216
2019-02-25,2019-02-26 16:00:00,0.0,0.003601689
2019-02-25,2019-02-26 16:15:00,0.0,0.0067581683
2019-02-25,2019-02-26 16:30:00,0.0,0.009006165
2019-02-25,2019-02-26 16:45:00,0.0,0.009814907
2019-02-25,2019-02-26 17:00:00,0.0,0.02157253
2019-02-25,2019-02-26 17:15:00,0.0,0.0076754987
2019-02-25,2019-02-26 17:30:00,0.0,0.016017333
2019-02-25,2019-02-26 17:45:00,0.0,0.011168569
2019-02-25,2019-02-26 18:00:00,0.0,0.02105578
2019-02-25,2019-02-26 18:15:00,0.0,0.028594635
2019-02-25,2019-02-26 18:30:00,0.0,0.026583552
